family	Subfamily	chr	start	end	strand	percent_divergence	GA_edit_count
ERVL	DR0012943	MCFN01000004.1	3995184	3995439	C	13.3	0
ERV1	DR0012857	MCFN01000004.1	4100978	4101030	C	5.7	0
ERVL	DR0012943	MCFN01000004.1	4197869	4198010	+	12.7	0
ERVL	DR0012943	MCFN01000004.1	4211166	4211528	C	14.1	0
ERVL	DR0012974	MCFN01000004.1	4242057	4242644	+	18.8	0
ERVL	DR0012863	MCFN01000004.1	4469498	4469846	C	9.2	0
ERVL	DR0012943	MCFN01000004.1	4495943	4496270	+	10.1	0
ERVL	DR0012991	MCFN01000004.1	4549448	4549776	C	10.7	0
ERVL	DR0012954	MCFN01000004.1	4606009	4606212	+	3.4	0
ERVL	DR0012932	MCFN01000005.1	3273	3460	C	10.8	0
ERVL	DR0012974	MCFN01000005.1	79487	79852	+	31.9	0
ERVL	DR0012954	MCFN01000005.1	81432	82005	+	5.6	0
ERVL	DR0012970	MCFN01000005.1	121644	121799	C	12.4	0
ERVL	DR0012932	MCFN01000005.1	219276	220006	C	6.0	0
ERVL	DR0012920	MCFN01000005.1	223357	223604	C	26.7	0
ERVL	DR0012936	MCFN01000005.1	224432	224993	+	13.8	0
ERV1	DR0012857	MCFN01000005.1	225444	225765	C	23.4	0
ERVL	DR0012958	MCFN01000005.1	270605	270811	C	23.4	0
ERVL	DR0012936	MCFN01000005.1	273765	274318	+	11.4	0
ERVL	DR0012929	MCFN01000005.1	274503	274632	+	14.8	0
ERVL	DR0012935	MCFN01000005.1	286623	286881	C	24.3	0
ERVL	DR0012848	MCFN01000005.1	288780	289207	+	13.0	0
ERVL	DR0012920	MCFN01000005.1	298905	299137	C	15.3	0
ERVL	DR0012935	MCFN01000005.1	322153	322429	C	33.5	0
ERVL	DR0012823	MCFN01000005.1	344183	344743	C	13.3	0
ERVL	DR0012958	MCFN01000005.1	345480	345681	+	27.5	0
ERVL	DR0012935	MCFN01000005.1	347665	348179	+	24.7	0
ERVL	DR0012936	MCFN01000005.1	351376	351417	+	4.8	0
ERVL	DR0012920	MCFN01000005.1	378611	378837	+	15.7	0
ERVL	DR0012936	MCFN01000005.1	395092	395603	C	16.9	0
ERVL	DR0012936	MCFN01000005.1	405465	405754	C	18.7	0
ERVL	DR0012824	MCFN01000005.1	406011	406057	C	0.0	0
ERVL	DR0012935	MCFN01000005.1	407679	408219	+	24.1	0
ERVL	DR0012961	MCFN01000005.1	414035	414175	C	31.5	0
ERVL	DR0012935	MCFN01000005.1	421568	421705	+	18.0	0
ERVL	DR0012923	MCFN01000005.1	422073	422224	+	18.8	0
ERVL	DR0012861	MCFN01000005.1	435789	436351	C	7.7	0
ERVL	DR0012929	MCFN01000005.1	439044	439455	+	16.1	0
ERVL	DR0012936	MCFN01000005.1	454718	454852	+	15.9	0
ERVL	DR0012958	MCFN01000005.1	463528	463998	C	22.5	0
ERVL	DR0012958	MCFN01000005.1	464025	464174	C	23.9	0
ERVL	DR0012823	MCFN01000005.1	484709	484802	C	11.7	0
ERV1	DR0012922	MCFN01000005.1	488865	489355	C	25.0	0
ERVL	DR0012936	MCFN01000005.1	491466	492026	C	13.4	0
ERV1	DR0012992	MCFN01000005.1	494424	495105	+	7.5	0
ERVL	DR0012935	MCFN01000005.1	495802	496331	+	24.7	0
ERVL	DR0012961	MCFN01000005.1	510722	511106	C	24.1	0
ERVL	DR0012958	MCFN01000005.1	511157	511302	C	23.5	0
ERVL	DR0012961	MCFN01000005.1	511360	511555	C	29.0	0
ERVL	DR0012838	MCFN01000005.1	512485	512797	+	23.7	0
ERVL	DR0012974	MCFN01000005.1	514543	515086	+	21.0	0
ERVL	DR0012809	MCFN01000005.1	531126	531313	+	14.5	0
ERVL	DR0012936	MCFN01000005.1	551065	551610	C	13.6	0
ERVL	DR0012991	MCFN01000005.1	551652	551959	C	20.1	0
ERVL	DR0012935	MCFN01000005.1	577527	578063	+	18.1	0
ERVL	DR0012935	MCFN01000005.1	591548	592045	C	20.6	0
ERVL	DR0012974	MCFN01000005.1	644296	644855	C	23.8	0
ERVL	DR0012936	MCFN01000005.1	668699	669267	+	11.4	0
ERVL	DR0012891	MCFN01000005.1	670799	671397	+	11.4	0
ERVL	DR0012974	MCFN01000005.1	735470	735798	C	25.6	0
ERVL	DR0012936	MCFN01000005.1	737247	737300	C	16.7	0
ERVL	DR0012920	MCFN01000005.1	760146	760386	+	22.7	0
ERVL	DR0012932	MCFN01000005.1	762969	763044	+	2.7	0
ERVL	DR0012958	MCFN01000005.1	773992	774165	+	16.8	0
ERVL	DR0012969	MCFN01000005.1	896683	897034	+	15.7	0
ERVL	DR0012958	MCFN01000005.1	936934	937542	C	21.2	0
ERVL	DR0012958	MCFN01000005.1	938307	939237	C	19.6	0
ERVL	DR0012920	MCFN01000005.1	959844	960128	C	29.8	0
ERVL	DR0012910	MCFN01000005.1	960196	961917	C	29.8	0
ERVL	DR0012910	MCFN01000005.1	961937	962603	C	29.6	0
ERVL	DR0012920	MCFN01000005.1	994493	994749	C	13.1	0
ERVL	DR0012986	MCFN01000005.1	1018572	1018912	C	9.6	0
ERVL	DR0012935	MCFN01000005.1	1018913	1019385	+	19.8	0
ERVL	DR0012974	MCFN01000005.1	1027890	1028168	+	28.5	0
ERVL	DR0012958	MCFN01000005.1	1107121	1107783	+	22.9	0
ERVL	DR0012838	MCFN01000005.1	1116317	1116482	+	27.7	0
ERVL	DR0012974	MCFN01000005.1	1125242	1125548	C	24.4	0
ERVL	DR0012935	MCFN01000005.1	1146467	1147037	C	15.1	0
ERV1	DR0012931	MCFN01000005.1	1151098	1151346	+	24.7	0
ERVL	DR0012920	MCFN01000005.1	1169593	1169818	+	32.0	0
ERVL	DR0012943	MCFN01000005.1	1171514	1171859	C	13.7	0
ERVL	DR0012991	MCFN01000005.1	1220923	1221259	+	16.2	0
ERVL	DR0012991	MCFN01000005.1	1302193	1302541	+	16.5	0
ERVL	DR0012838	MCFN01000005.1	1320653	1320958	+	16.0	0
ERVL	DR0012941	MCFN01000005.1	1376681	1376957	+	24.3	0
ERVL	DR0012991	MCFN01000005.1	1592099	1592420	C	13.8	0
ERVL	DR0012939	MCFN01000005.1	1665963	1666032	C	21.4	0
ERVL	DR0012939	MCFN01000005.1	1666046	1666094	C	12.2	0
ERVL	DR0012970	MCFN01000005.1	1736335	1736594	+	18.0	0
ERVL	DR0012936	MCFN01000005.1	1825086	1825154	+	17.4	0
ERVL	DR0012920	MCFN01000005.1	1876471	1876728	+	14.9	0
ERVL	DR0012991	MCFN01000005.1	1964764	1964935	+	17.4	0
ERVL	DR0012920	MCFN01000005.1	2041376	2041589	+	12.4	0
ERVL	DR0012935	MCFN01000005.1	2185212	2185508	C	23.0	0
ERVL	DR0012970	MCFN01000005.1	2376522	2376863	C	14.1	0
ERVL	DR0012958	MCFN01000005.1	2493658	2493930	+	21.1	0
ERVL	DR0012961	MCFN01000005.1	2493952	2494311	+	23.1	0
ERV1	DR0012866	MCFN01000005.1	2494682	2494788	+	3.7	0
ERVL	DR0012974	MCFN01000005.1	2507925	2508426	C	29.2	0
ERVL	DR0012929	MCFN01000005.1	2570879	2571403	+	16.4	0
ERVL	DR0012935	MCFN01000005.1	2595347	2595923	C	16.7	0
ERVL	DR0012929	MCFN01000005.1	2647678	2648253	C	15.0	0
ERVL	DR0012809	MCFN01000005.1	2650604	2650927	C	25.5	0
ERVL	DR0012958	MCFN01000005.1	2731681	2732043	+	22.9	0
ERVL	DR0012991	MCFN01000005.1	2756644	2756960	C	13.6	0
ERVL	DR0012991	MCFN01000005.1	2935062	2935405	C	13.6	0
ERV1	DR0012914	MCFN01000005.1	3029893	3030280	+	14.7	0
ERV1	DR0012931	MCFN01000005.1	3071432	3071492	+	22.9	0
ERVL	DR0012809	MCFN01000005.1	3121440	3121644	+	16.6	0
ERVL	DR0012832	MCFN01000005.1	3162746	3162824	C	26.6	0
ERVL	DR0012991	MCFN01000005.1	3247879	3248192	C	14.0	0
ERVL	DR0012958	MCFN01000005.1	3257369	3257784	+	21.4	0
ERVL	DR0012974	MCFN01000005.1	3264825	3265394	+	22.9	0
ERVL	DR0012936	MCFN01000005.1	3273758	3274286	+	13.1	0
ERVL	DR0012920	MCFN01000005.1	3276923	3277177	C	13.2	0
ERVL	DR0012920	MCFN01000005.1	3333183	3333414	C	14.1	0
ERVL	DR0012923	MCFN01000005.1	3339339	3339668	+	19.6	0
ERVL	DR0012936	MCFN01000005.1	3355300	3355444	+	9.7	0
ERVL	DR0012920	MCFN01000005.1	3433471	3433743	C	13.4	0
ERVL	DR0012969	MCFN01000005.1	3507450	3507799	+	12.6	0
ERVL	DR0012986	MCFN01000005.1	3509498	3509841	C	9.7	0
ERVL	DR0012969	MCFN01000005.1	3512122	3512472	C	12.9	0
ERVL	DR0012935	MCFN01000005.1	3550505	3550686	+	18.0	0
ERVL	DR0012943	MCFN01000005.1	3643642	3643854	+	12.7	0
ERVL	DR0012939	MCFN01000005.1	3682333	3682650	+	15.6	0
ERVL	DR0012935	MCFN01000005.1	3996160	3996229	+	17.9	0
ERVL	DR0012958	MCFN01000005.1	4009022	4009199	+	21.7	0
ERVL	DR0012920	MCFN01000005.1	4087850	4088115	+	21.4	0
ERVL	DR0012897	MCFN01000005.1	4146264	4146373	+	8.2	0
ERVL	DR0012954	MCFN01000005.1	4148583	4149060	C	6.7	0
ERVL	DR0012935	MCFN01000005.1	4150870	4151235	+	25.1	0
ERVL	DR0012974	MCFN01000005.1	4175641	4175770	C	25.1	0
ERVL	DR0012935	MCFN01000005.1	4186213	4186691	+	24.4	0
ERVL	DR0012929	MCFN01000005.1	4212090	4212542	C	18.9	0
ERVL	DR0012935	MCFN01000005.1	4224664	4224879	C	24.6	0
ERVL	DR0012962	MCFN01000005.1	4241701	4242148	C	20.7	0
ERVL	DR0012848	MCFN01000005.1	4268751	4268900	+	19.2	0
ERVL	DR0012848	MCFN01000005.1	4269051	4269357	+	22.2	0
ERVL	DR0012929	MCFN01000005.1	4309669	4310197	+	16.4	0
ERVL	DR0012929	MCFN01000005.1	4310918	4311459	C	17.5	0
ERVL	DR0012920	MCFN01000005.1	4313612	4313755	C	16.5	0
ERV1	DR0012922	MCFN01000005.1	4346571	4347044	C	22.7	0
ERVL	DR0012920	MCFN01000005.1	4445727	4446002	C	19.0	0
ERVL	DR0012827	MCFN01000005.1	4465886	4466226	+	21.1	0
ERV1	DR0012866	MCFN01000005.1	4475007	4475076	C	27.1	0
ERVL	DR0012941	MCFN01000005.1	4483163	4483350	C	22.7	0
ERVL	DR0012809	MCFN01000005.1	4483604	4483953	C	18.1	0
ERVL	DR0012935	MCFN01000005.1	4485880	4486440	+	20.2	0
ERVL	DR0012941	MCFN01000005.1	4486779	4486925	C	19.3	0
ERVL	DR0012935	MCFN01000005.1	4488146	4488706	+	20.2	0
ERVL	DR0012848	MCFN01000005.1	4499407	4500329	C	12.3	0
ERV1	DR0012931	MCFN01000005.1	4501421	4501933	C	8.7	0
ERVL	DR0012936	MCFN01000005.1	4520372	4520897	C	11.5	0
ERVL	DR0012935	MCFN01000005.1	4524376	4524616	C	21.1	0
ERVL	DR0012935	MCFN01000005.1	4524649	4524824	C	23.7	0
ERVL	DR0012958	MCFN01000005.1	4527186	4527803	+	21.8	0
ERVL	DR0012935	MCFN01000005.1	4541538	4541791	C	27.6	0
ERVL	DR0012935	MCFN01000005.1	4541799	4541953	C	28.7	0
ERVL	DR0012920	MCFN01000005.1	4556203	4556419	C	11.3	0
ERVL	DR0012939	MCFN01000005.1	4589063	4589271	+	17.7	0
ERVL	DR0012970	MCFN01000006.1	493551	493885	+	13.4	0
ERVL	DR0012935	MCFN01000006.1	585665	585801	+	21.3	0
ERVL	DR0012920	MCFN01000006.1	649897	650139	C	24.6	0
ERVL	DR0012986	MCFN01000006.1	702098	702444	C	11.4	0
ERV1	DR0012855	MCFN01000006.1	760024	760593	+	3.7	0
ERVL	DR0012970	MCFN01000006.1	1012784	1013123	C	13.3	0
ERVL	DR0012991	MCFN01000006.1	1116958	1117287	+	15.4	0
ERVL	DR0012970	MCFN01000006.1	1121001	1121349	+	15.3	0
ERVL	DR0012959	MCFN01000006.1	1367451	1368006	+	11.7	0
ERVL	DR0012986	MCFN01000006.1	1539693	1540040	+	9.0	0
ERVL	DR0012970	MCFN01000006.1	1657401	1657722	C	15.3	0
ERV1	DR0012857	MCFN01000006.1	1805747	1805874	+	3.9	0
ERVL	DR0012838	MCFN01000006.1	2474138	2474456	C	13.0	0
ERVL	DR0012970	MCFN01000006.1	2682952	2683270	+	14.5	0
ERVL	DR0012991	MCFN01000006.1	2886367	2886698	C	18.2	0
ERVL	DR0012942	MCFN01000006.1	3527885	3528221	C	16.2	0
ERVL	DR0012809	MCFN01000006.1	3571776	3571844	C	20.3	0
ERVL	DR0012942	MCFN01000006.1	3573662	3574009	C	10.7	0
ERVL	DR0012929	MCFN01000006.1	3636711	3636789	C	12.8	0
ERVL	DR0012986	MCFN01000006.1	3693393	3693777	+	11.0	0
ERVL	DR0012943	MCFN01000006.1	3828917	3829090	C	16.7	0
ERVL	DR0012986	MCFN01000006.1	4000312	4000644	+	11.5	0
ERVL	DR0012943	MCFN01000006.1	4126862	4127181	C	10.3	0
ERV1	DR0012912	MCFN01000007.1	54659	54789	+	7.6	0
ERVL	DR0012860	MCFN01000007.1	180516	180632	C	12.2	0
ERVL	DR0012954	MCFN01000007.1	252867	253442	+	3.8	0
ERVL	DR0012970	MCFN01000007.1	375253	375576	C	14.4	0
ERVL	DR0012991	MCFN01000007.1	482870	483194	+	17.6	0
ERVL	DR0012942	MCFN01000007.1	483772	485588	+	29.3	0
ERVL	DR0012970	MCFN01000007.1	610456	610785	C	16.1	0
ERVL	DR0012970	MCFN01000007.1	635417	635795	C	12.6	0
ERVL	DR0012958	MCFN01000007.1	673362	673432	+	18.9	0
ERVL	DR0012958	MCFN01000007.1	673434	673548	+	20.9	0
ERVL	DR0012970	MCFN01000007.1	797302	797619	C	15.6	0
ERVL	DR0012961	MCFN01000007.1	831852	831920	C	17.1	0
ERVL	DR0012920	MCFN01000007.1	886532	886790	C	17.9	0
ERVL	DR0012970	MCFN01000007.1	1180610	1180977	C	21.6	0
ERVL	DR0012970	MCFN01000007.1	1288471	1288816	C	17.7	0
ERVL	DR0012850	MCFN01000007.1	1395243	1395578	+	2.4	0
ERVL	DR0012920	MCFN01000007.1	1428623	1428706	C	17.9	0
ERVL	DR0012991	MCFN01000007.1	1833350	1833683	+	19.2	0
ERVL	DR0012969	MCFN01000007.1	1898249	1898595	+	12.6	0
ERVL	DR0012920	MCFN01000007.1	1935448	1935766	+	18.5	0
ERVL	DR0012974	MCFN01000007.1	1991846	1992202	+	21.6	0
ERVL	DR0012974	MCFN01000007.1	2055924	2056188	C	33.4	0
ERVL	DR0012943	MCFN01000007.1	2105825	2106177	C	11.9	0
ERVL	DR0012935	MCFN01000007.1	2137852	2137939	+	28.4	0
ERVL	DR0012958	MCFN01000007.1	2282925	2283037	C	22.2	0
ERVL	DR0012942	MCFN01000007.1	2317002	2317028	+	14.2	0
ERVL	DR0012920	MCFN01000007.1	2346893	2347137	C	16.2	0
ERVL	DR0012970	MCFN01000007.1	2475375	2475703	C	16.1	0
ERVL	DR0012974	MCFN01000007.1	2489329	2489892	+	26.4	0
ERVL	DR0012943	MCFN01000007.1	2523947	2524249	+	16.3	0
ERVL	DR0012974	MCFN01000007.1	2531793	2532349	+	22.9	0
ERVL	DR0012958	MCFN01000007.1	2560728	2560918	C	18.4	0
ERVL	DR0012958	MCFN01000007.1	2560948	2561288	C	18.6	0
ERVL	DR0012958	MCFN01000007.1	2561322	2561396	C	17.5	0
ERVL	DR0012969	MCFN01000007.1	2656166	2656492	+	13.2	0
ERVL	DR0012970	MCFN01000007.1	2659143	2659462	+	15.7	0
ERVL	DR0012969	MCFN01000007.1	2665403	2665752	+	11.2	0
ERVL	DR0012929	MCFN01000007.1	2714439	2714980	C	15.7	0
ERVL	DR0012961	MCFN01000007.1	2719983	2720290	C	25.3	0
ERVL	DR0012958	MCFN01000007.1	2720367	2720774	C	32.6	0
ERVL	DR0012936	MCFN01000007.1	2732383	2732587	+	24.5	0
ERVL	DR0012929	MCFN01000007.1	2732590	2732839	+	22.2	0
ERVL	DR0012961	MCFN01000007.1	2752704	2752849	C	27.4	0
ERVL	DR0012961	MCFN01000007.1	2753152	2753325	+	25.6	0
ERVL	DR0012935	MCFN01000007.1	2760284	2760848	C	18.1	0
ERVL	DR0012935	MCFN01000007.1	2774032	2774297	C	20.1	0
ERVL	DR0012970	MCFN01000007.1	2787424	2787737	C	13.8	0
ERVL	DR0012970	MCFN01000007.1	2812882	2813215	C	13.8	0
ERVL	DR0012935	MCFN01000007.1	2877382	2877671	+	17.6	0
ERV1	DR0012854	MCFN01000007.1	2878612	2878742	C	21.0	0
ERVL	DR0012920	MCFN01000007.1	2893438	2893661	+	12.9	0
ERVL	DR0012958	MCFN01000007.1	2901442	2901483	C	4.8	0
ERVL	DR0012943	MCFN01000007.1	2922284	2922620	C	11.6	0
ERVL	DR0012958	MCFN01000007.1	2963757	2964514	C	24.0	0
ERV1	DR0012844	MCFN01000007.1	2965177	2965835	C	16.8	0
ERVL	DR0012823	MCFN01000007.1	3073730	3073843	C	23.1	0
ERVL	DR0012959	MCFN01000007.1	3073848	3073889	+	9.5	0
ERVL	DR0012935	MCFN01000007.1	3091801	3091878	C	25.6	0
ERVL	DR0012935	MCFN01000007.1	3091944	3092491	C	24.4	0
ERVL	DR0012974	MCFN01000007.1	3206860	3207069	C	25.7	0
ERV1	DR0012931	MCFN01000007.1	3320906	3321346	+	11.8	0
ERVL	DR0012923	MCFN01000007.1	3337372	3337682	C	17.8	0
ERVL	DR0012974	MCFN01000007.1	3338664	3339175	C	28.7	0
ERVL	DR0012943	MCFN01000007.1	3413290	3413631	+	13.7	0
ERVL	DR0012943	MCFN01000007.1	3459487	3459773	+	18.9	0
ERVL	DR0012958	MCFN01000007.1	3583078	3583332	+	17.3	0
ERV1	DR0012844	MCFN01000007.1	3680717	3681300	C	17.9	0
ERVL	DR0012954	MCFN01000007.1	3724915	3725491	+	3.1	8
ERVL	DR0012974	MCFN01000007.1	3730981	3731213	+	30.0	0
ERVL	DR0012910	MCFN01000007.1	3743350	3744950	C	28.7	0
ERVL	DR0012974	MCFN01000007.1	3810674	3811012	+	25.7	0
ERVL	DR0012923	MCFN01000007.1	3822084	3822574	C	25.1	0
ERVL	DR0012929	MCFN01000007.1	3825648	3826175	C	16.3	0
ERVL	DR0012890	MCFN01000007.1	3851748	3852874	C	6.2	0
ERVL	DR0012970	MCFN01000008.1	1130	1477	+	14.5	0
ERVL	DR0012890	MCFN01000008.1	304731	306008	C	9.6	0
ERV1	DR0012922	MCFN01000008.1	414699	415209	+	10.7	0
ERVL	DR0012970	MCFN01000008.1	520279	520621	C	14.2	0
ERVL	DR0012929	MCFN01000008.1	720038	720092	C	18.2	0
ERVL	DR0012920	MCFN01000008.1	808074	808326	C	23.8	0
ERVL	DR0012991	MCFN01000008.1	843992	844304	C	14.7	0
ERVL	DR0012991	MCFN01000008.1	864894	865215	C	12.1	0
ERVL	DR0012991	MCFN01000008.1	898004	898336	C	18.6	0
ERVL	DR0012970	MCFN01000008.1	930765	931110	C	18.5	0
ERVL	DR0012920	MCFN01000008.1	970710	970938	+	28.5	0
ERVL	DR0012863	MCFN01000008.1	1004151	1004499	C	8.7	0
ERVL	DR0012991	MCFN01000008.1	1066381	1066662	+	9.9	0
ERVL	DR0012920	MCFN01000008.1	1123096	1123347	+	14.2	0
ERVL	DR0012986	MCFN01000008.1	1231463	1231805	+	12.3	0
ERVL	DR0012860	MCFN01000008.1	1439280	1439501	C	2.7	0
ERVL	DR0012908	MCFN01000008.1	1439947	1440044	C	3.1	0
ERVL	DR0012890	MCFN01000008.1	1443914	1446167	C	6.1	0
ERVL	DR0012890	MCFN01000008.1	1446168	1447125	C	8.2	0
ERVL	DR0012954	MCFN01000008.1	1842108	1842668	+	3.2	0
ERVL	DR0012838	MCFN01000008.1	1870558	1870856	+	11.7	0
ERVL	DR0012970	MCFN01000008.1	1870899	1871411	+	19.2	0
ERVL	DR0012974	MCFN01000008.1	2143968	2144492	+	22.5	0
ERVL	DR0012943	MCFN01000008.1	2297026	2297098	+	9.6	0
ERVL	DR0012991	MCFN01000008.1	2437337	2437424	C	19.3	0
ERV1	DR0012854	MCFN01000008.1	2525749	2526432	C	15.0	0
ERV1	DR0012931	MCFN01000008.1	2527449	2527510	+	11.5	0
ERV1	DR0012931	MCFN01000008.1	2527579	2528004	+	25.9	0
ERVL	DR0012958	MCFN01000008.1	2566849	2567018	C	20.4	0
ERVL	DR0012986	MCFN01000008.1	2568717	2569061	+	9.3	0
ERVL	DR0012961	MCFN01000008.1	2696080	2696315	C	28.0	0
ERVL	DR0012970	MCFN01000008.1	2696811	2697097	C	16.5	0
ERVL	DR0012970	MCFN01000008.1	2706385	2706720	C	12.9	0
ERVL	DR0012863	MCFN01000008.1	2708188	2708536	C	6.9	0
ERV1	DR0012922	MCFN01000008.1	2867178	2867595	C	9.4	0
ERVL	DR0012958	MCFN01000008.1	2875953	2876751	C	20.8	0
ERVL	DR0012954	MCFN01000008.1	2951805	2951853	C	0.0	0
ERVL	DR0012920	MCFN01000008.1	2982299	2982574	+	22.5	0
ERVL	DR0012936	MCFN01000008.1	3388368	3388430	C	23.8	0
ERVL	DR0012823	MCFN01000008.1	3388438	3388481	C	9.1	0
ERVL	DR0012936	MCFN01000008.1	3414498	3414537	C	10.0	0
ERVL	DR0012970	MCFN01000008.1	3506083	3506388	C	13.8	0
ERVL	DR0012838	MCFN01000008.1	3726893	3727173	+	16.2	0
ERVL	DR0012920	MCFN01000009.1	547	719	C	15.1	0
ERVL	DR0012935	MCFN01000009.1	4130	4455	C	25.3	0
ERVL	DR0012908	MCFN01000009.1	13350	13936	C	10.7	0
ERVL	DR0012823	MCFN01000009.1	19411	19967	C	9.3	0
ERVL	DR0012974	MCFN01000009.1	33841	34354	+	23.8	0
ERVL	DR0012929	MCFN01000009.1	39798	40291	C	17.0	0
ERVL	DR0012981	MCFN01000009.1	42179	42763	C	11.5	0
ERVL	DR0012936	MCFN01000009.1	45600	46027	C	13.7	0
ERVL	DR0012939	MCFN01000009.1	54698	55128	+	18.7	0
ERVL	DR0012969	MCFN01000009.1	86072	86425	+	14.6	0
ERVL	DR0012961	MCFN01000009.1	87062	87424	C	27.8	0
ERVL	DR0012974	MCFN01000009.1	88524	88840	C	20.3	0
ERVL	DR0012929	MCFN01000009.1	106095	106668	+	19.2	0
ERVL	DR0012986	MCFN01000009.1	116983	117328	C	11.1	0
ERVL	DR0012929	MCFN01000009.1	151243	151357	+	17.3	0
ERVL	DR0012954	MCFN01000009.1	188966	189530	C	3.6	0
ERVL	DR0012958	MCFN01000009.1	202498	203472	C	20.3	0
ERVL	DR0012958	MCFN01000009.1	225062	225936	C	19.0	0
ERVL	DR0012935	MCFN01000009.1	245706	245830	C	28.2	0
ERVL	DR0012891	MCFN01000009.1	306230	306771	+	7.4	0
ERVL	DR0012929	MCFN01000009.1	473555	474096	C	17.0	0
ERVL	DR0012920	MCFN01000009.1	490446	490566	+	14.1	0
ERVL	DR0012954	MCFN01000009.1	510609	511180	+	2.5	0
ERVL	DR0012981	MCFN01000009.1	559095	559316	+	13.1	0
ERVL	DR0012848	MCFN01000009.1	559317	559808	+	9.6	0
ERVL	DR0012936	MCFN01000009.1	600966	601542	C	12.6	0
ERVL	DR0012838	MCFN01000009.1	626302	626627	+	27.3	0
ERVL	DR0012961	MCFN01000009.1	639454	640317	+	26.6	0
ERVL	DR0012958	MCFN01000009.1	658665	659528	+	24.2	0
ERVL	DR0012939	MCFN01000009.1	661483	661863	C	22.2	0
ERVL	DR0012974	MCFN01000009.1	666774	667117	+	25.4	0
ERVL	DR0012974	MCFN01000009.1	667142	667280	+	29.7	0
ERVL	DR0012891	MCFN01000009.1	697908	698346	+	11.7	0
ERVL	DR0012936	MCFN01000009.1	711697	712262	C	12.7	0
ERVL	DR0012974	MCFN01000009.1	714198	714739	+	30.1	0
ERVL	DR0012891	MCFN01000009.1	728408	728642	+	9.8	0
ERVL	DR0012848	MCFN01000009.1	786547	787377	+	14.1	0
ERVL	DR0012919	MCFN01000009.1	788332	789043	+	7.5	0
ERVL	DR0012974	MCFN01000009.1	798210	798748	+	25.6	0
ERVL	DR0012936	MCFN01000009.1	801773	801832	+	10.0	0
ERVL	DR0012974	MCFN01000009.1	804146	804285	+	24.8	0
ERVL	DR0012923	MCFN01000009.1	806114	806328	+	27.9	0
ERVL	DR0012908	MCFN01000009.1	834815	834982	+	41.9	0
ERVL	DR0012812	MCFN01000009.1	835161	836051	+	30.3	0
ERVL	DR0012923	MCFN01000009.1	836089	836214	+	23.0	0
ERVL	DR0012986	MCFN01000009.1	890115	890459	C	10.8	0
ERVL	DR0012935	MCFN01000009.1	892939	893262	C	19.9	0
ERV1	DR0012857	MCFN01000009.1	906569	906625	C	7.0	0
ERVL	DR0012936	MCFN01000009.1	1008320	1008828	+	18.5	0
ERVL	DR0012929	MCFN01000009.1	1057453	1058002	C	15.2	0
ERVL	DR0012935	MCFN01000009.1	1132784	1132977	C	17.8	0
ERVL	DR0012923	MCFN01000009.1	1133028	1133411	C	20.1	0
ERVL	DR0012910	MCFN01000009.1	1138134	1138373	C	7.6	0
ERVL	DR0012929	MCFN01000009.1	1146980	1147486	C	17.8	0
ERVL	DR0012923	MCFN01000009.1	1153371	1153955	+	20.4	0
ERVL	DR0012923	MCFN01000009.1	1165097	1165452	+	19.1	0
ERVL	DR0012923	MCFN01000009.1	1165533	1165600	+	11.4	0
ERVL	DR0012935	MCFN01000009.1	1168311	1168535	+	16.2	0
ERVL	DR0012935	MCFN01000009.1	1176970	1177076	+	10.3	0
ERVL	DR0012935	MCFN01000009.1	1177109	1177337	+	18.0	0
ERVL	DR0012981	MCFN01000009.1	1256794	1257375	+	11.5	0
ERVL	DR0012929	MCFN01000009.1	1260504	1261007	C	23.0	0
ERVL	DR0012974	MCFN01000009.1	1283783	1284233	C	16.3	0
ERV1	DR0012857	MCFN01000009.1	1306112	1306194	+	15.7	0
ERVL	DR0012974	MCFN01000009.1	1320633	1321151	+	20.9	0
ERVL	DR0012872	MCFN01000009.1	1345454	1345596	+	18.2	0
ERVL	DR0012929	MCFN01000009.1	1364641	1365171	+	17.8	0
ERVL	DR0012920	MCFN01000009.1	1455221	1455539	C	17.7	0
ERVL	DR0012986	MCFN01000009.1	1468616	1468961	+	11.1	0
ERVL	DR0012860	MCFN01000009.1	1539284	1539850	C	3.9	0
ERVL	DR0012935	MCFN01000009.1	1596283	1596824	C	15.0	0
ERVL	DR0012954	MCFN01000009.1	1638413	1638979	+	2.5	0
ERVL	DR0012974	MCFN01000009.1	1679425	1679668	+	23.0	0
ERVL	DR0012974	MCFN01000009.1	1696792	1697335	C	27.9	0
ERVL	DR0012974	MCFN01000009.1	1813535	1814077	C	25.5	0
ERVL	DR0012974	MCFN01000009.1	1857691	1858056	+	30.1	0
ERVL	DR0012809	MCFN01000009.1	1997043	1997295	C	25.0	0
ERVL	DR0012941	MCFN01000009.1	1997616	1997925	C	15.4	0
ERVK	DR0012895	MCFN01000009.1	2024437	2025182	C	14.7	0
ERVL	DR0012974	MCFN01000009.1	2031736	2031910	C	19.4	0
ERVL	DR0012974	MCFN01000009.1	2032630	2032790	+	25.3	0
ERVL	DR0012920	MCFN01000009.1	2041196	2041441	+	12.8	0
ERV1	DR0012992	MCFN01000009.1	2047805	2048385	+	8.7	0
ERV1	DR0012992	MCFN01000009.1	2051544	2052423	+	13.7	0
ERVL	DR0012958	MCFN01000009.1	2125448	2125828	C	19.3	0
