family	Subfamily	chr	start	end	strand	percent_divergence	GA_edit_count
ERVL	TguLTR5e	NW_009646428.1	355290	355377	+	19.500	0
ERVL	TguLTR5e	NW_009646428.1	401378	401499	C	29.100	0
ERVL	TguLTR5e	NW_009646428.1	463840	463956	+	31.000	0
ERVL	TguLTR5e	NW_009646428.1	473524	473624	+	23.000	0
ERVL	TguLTR5d	NW_009646428.1	487385	487518	C	21.900	0
ERVL	TguLTR5d	NW_009646428.1	498877	498984	C	19.600	0
ERVL	TguLTR5d	NW_009646428.1	530284	530801	C	22.300	0
ERVL	TguLTR5e	NW_009646428.1	578618	578736	+	26.700	0
ERVL	TguLTR5d	NW_009646428.1	601684	602204	C	26.400	0
ERVL	TguLTR5d	NW_009646428.1	651133	651711	+	16.900	0
ERVL	TguLTR5d	NW_009646428.1	846013	846587	+	13.900	0
ERVL	TguLTR5d	NW_009646428.1	865552	866143	C	22.500	0
ERVL	TguLTR5d	NW_009646428.1	1139017	1139088	+	10.100	0
ERVL	TguLTR5d	NW_009646428.1	1139198	1139357	+	20.400	0
ERVL	TguLTR5d	NW_009646428.1	1281537	1282072	C	27.400	0
ERVL	TguLTR5d	NW_009646429.1	7589	7732	C	25.200	0
ERVL	TguLTR5d	NW_009646429.1	37492	37848	+	24.500	0
ERVL	TguLTR5d	NW_009646429.1	37873	38047	+	23.000	0
ERVL	TguLTR5d	NW_009646429.1	50381	50515	C	20.900	0
ERVL	TguLTR5e	NW_009646430.1	5846	5919	+	12.300	0
ERVL	TguLTR5d	NW_009646430.1	10900	11044	C	14.800	0
ERVL	TguLTR5e	NW_009646430.1	12236	12349	C	21.600	0
ERVL	TguLTR5e	NW_009646433.1	443244	443357	+	25.400	0
ERVL	TguLTR5e	NW_009646433.1	583940	584360	C	19.600	0
ERVL	TguLTR5e	NW_009646433.1	589683	589733	C	13.700	0
ERVL	TguLTR5e	NW_009646433.1	589761	590277	+	17.800	0
ERVL	TguLTR5d	NW_009646433.1	591894	592126	+	16.800	0
ERVL	TguLTR5e	NW_009646433.1	1262353	1262786	+	23.400	0
ERVL	TguLTR5e	NW_009646433.1	1264184	1264440	+	20.400	0
ERVL	TguLTR5e	NW_009646433.1	1686966	1687190	C	26.200	0
ERVL	TguLTR5e	NW_009646433.1	1687298	1687333	C	8.300	0
ERVL	TguLTR5e	NW_009646433.1	1728825	1728916	C	12.300	0
ERVL	TguLTR5e	NW_009646433.1	1915050	1915141	C	13.500	0
ERVL	TguLTR5e	NW_009646437.1	49173	49307	+	27.600	0
ERVL	TguLTR5e	NW_009646437.1	250588	251152	C	20.800	0
ERVL	TguLTR5e	NW_009646437.1	802636	802916	+	18.300	0
ERVL	TguLTR5e	NW_009646437.1	802933	803157	+	22.900	0
ERVL	TguLTR5e	NW_009646437.1	927341	927424	C	15.700	0
ERVL	TguLTR5d	NW_009646437.1	1413767	1414356	C	12.900	0
ERVL	TguLTR5e	NW_009646437.1	1482148	1482235	C	18.400	0
ERVL	TguLTR5d	NW_009646437.1	1511056	1511210	+	24.800	0
ERVL	TguLTR5d	NW_009646437.1	1558234	1558359	+	16.200	0
ERVL	TguLTR5e	NW_009646445.1	112771	112891	+	21.700	0
ERVL	TguLTR5e	NW_009646445.1	295213	295346	+	21.600	0
ERVL	TguLTR5e	NW_009646445.1	362814	362890	+	14.700	0
ERVL	TguLTR5e	NW_009646445.1	455463	455583	+	30.000	0
ERVL	TguLTR5d	NW_009646445.1	501273	501406	C	22.100	0
ERVL	TguLTR5e	NW_009646445.1	504895	505016	C	21.600	0
ERVL	TguLTR5d	NW_009646445.1	585458	585940	+	13.700	0
ERVL	TguLTR5e	NW_009646445.1	599736	599852	C	23.500	0
ERVL	TguLTR5e	NW_009646445.1	631653	631772	+	23.900	0
ERVL	TguLTR5d	NW_009646445.1	987399	987923	C	20.100	0
ERVL	TguLTR5e	NW_009646445.1	1029519	1029607	C	18.200	0
ERVL	TguLTR5d	NW_009646445.1	1121669	1121803	+	21.200	0
ERVL	TguLTR5d	NW_009646445.1	1357183	1357314	+	27.300	0
ERVL	TguLTR5d	NW_009646445.1	1404265	1404399	+	21.200	0
ERVL	TguLTR5e	NW_009646445.1	1849151	1849243	+	20.600	0
ERVL	TguLTR5d	NW_009646445.1	1925167	1925733	C	18.600	0
ERVL	TguLTR5e	NW_009646445.1	2056228	2056313	+	27.400	0
ERVL	TguLTR5d	NW_009646445.1	2175558	2175725	C	22.000	0
ERVL	TguLTR5d	NW_009646445.1	2175869	2176104	C	24.300	0
ERVL	TguLTR5e	NW_009646445.1	2232127	2232247	C	31.100	0
ERVL	TguLTR5e	NW_009646445.1	2236810	2236971	C	31.800	0
ERVL	TguLTR5e	NW_009646445.1	2237106	2237336	C	24.400	0
ERVL	TguLTR5d	NW_009646445.1	2250971	2251125	C	31.300	0
ERVL	TguLTR5e	NW_009646449.1	1045	1165	C	23.500	0
ERVL	TguLTR5d	NW_009646459.1	9249	9297	+	20.400	0
ERVL	TguLTR5e	NW_009646459.1	17907	17997	C	16.600	0
ERVL	TguLTR5d	NW_009646459.1	34878	35009	C	27.300	0
ERVL	TguLTR5d	NW_009646459.1	155871	156004	+	22.900	0
ERVL	TguLTR5e	NW_009646459.1	159768	159886	+	24.100	0
ERVL	TguLTR5d	NW_009646459.1	176122	176258	C	25.000	0
ERVL	TguLTR5d	NW_009646459.1	183340	183905	C	14.500	0
ERVL	TguLTR5e	NW_009646459.1	218582	218702	+	28.500	0
ERVL	TguLTR5e	NW_009646459.1	230872	230992	C	25.200	0
ERVL	TguLTR5d	NW_009646459.1	235037	235609	C	16.200	18
ERVL	TguLTR5e	NW_009646459.1	245170	245290	+	27.500	0
ERVL	TguLTR5d	NW_009646459.1	273065	273204	C	16.700	0
ERVL	TguLTR5e	NW_009646459.1	374246	374509	+	19.700	0
ERVL	TguLTR5e	NW_009646459.1	390877	391482	C	21.200	0
ERVL	TguLTR5e	NW_009646459.1	502768	502815	C	16.700	0
ERVL	TguLTR5d	NW_009646459.1	707201	707766	C	14.800	0
ERVL	TguLTR5e	NW_009646459.1	719013	719132	C	29.400	0
ERVL	TguLTR5e	NW_009646459.1	763821	764391	+	24.800	0
ERVL	TguLTR5e	NW_009646459.1	827721	827812	+	18.900	0
ERVL	TguLTR5e	NW_009646459.1	887706	887804	C	13.500	0
ERVL	TguLTR5d	NW_009646459.1	893782	894388	+	14.100	0
ERVL	TguLTR5e	NW_009646459.1	898569	898689	C	28.500	0
ERVL	TguLTR5e	NW_009646459.1	899017	899568	C	21.100	0
ERVL	TguLTR5e	NW_009646459.1	968370	968468	+	20.400	0
ERVL	TguLTR5d	NW_009646459.1	994922	995498	C	15.300	0
ERVL	TguLTR5e	NW_009646459.1	1108582	1109089	C	19.500	0
ERVL	TguLTR5e	NW_009646459.1	1150583	1150702	C	29.600	0
ERVL	TguLTR5d	NW_009646459.1	1164628	1165210	+	18.900	0
ERVL	TguLTR5d	NW_009646459.1	1246605	1246700	+	18.900	0
ERVL	TguLTR5d	NW_009646459.1	1303082	1303591	C	25.300	0
ERVL	TguLTR5e	NW_009646459.1	1314258	1314378	C	24.200	0
ERVL	TguLTR5e	NW_009646459.1	1320802	1320921	+	22.400	0
ERVL	TguLTR5d	NW_009646459.1	1321964	1322017	C	18.900	0
ERVL	TguLTR5d	NW_009646459.1	1322197	1322432	C	21.100	0
ERVL	TguLTR5e	NW_009646459.1	1332588	1332705	+	26.700	0
ERVL	TguLTR5e	NW_009646479.1	147	239	C	22.600	0
ERVL	TguLTR5d	NW_009646487.1	1	95	+	12.900	0
ERVL	TguLTR5e	NW_009646490.1	7760	7849	+	19.100	0
ERVL	TguLTR5d	NW_009646493.1	44588	44822	+	21.200	0
ERVL	TguLTR5d	NW_009646493.1	44952	45112	+	23.600	0
ERVL	TguLTR5d	NW_009646493.1	67657	67920	C	12.100	0
ERVL	TguLTR5d	NW_009646493.1	68275	68574	C	13.700	0
ERVL	TguLTR5e	NW_009646493.1	101206	101326	+	29.200	0
ERVL	TguLTR5e	NW_009646493.1	101450	101941	C	21.600	0
ERVL	TguLTR5d	NW_009646493.1	120829	120980	C	22.000	0
ERVL	TguLTR5d	NW_009646493.1	121107	121348	C	21.900	0
ERVL	TguLTR5e	NW_009646493.1	134548	134668	C	22.800	0
ERVL	TguLTR5d	NW_009646493.1	143383	143961	+	18.700	0
ERVL	TguLTR5d	NW_009646493.1	145025	145600	+	20.400	0
ERVL	TguLTR5d	NW_009646493.1	175314	175402	C	25.000	0
ERVL	TguLTR5d	NW_009646493.1	200982	201156	C	21.700	0
ERVL	TguLTR5e	NW_009646493.1	209279	209371	+	17.400	0
ERVL	TguLTR5d	NW_009646493.1	273942	274538	+	14.000	0
ERVL	TguLTR5d	NW_009646493.1	284071	284222	C	14.800	0
ERVL	TguLTR5d	NW_009646493.1	341767	342357	C	26.600	0
ERVL	TguLTR5e	NW_009646493.1	366363	366456	+	17.200	0
ERVL	TguLTR5d	NW_009646493.1	410801	411362	+	16.700	0
ERVL	TguLTR5d	NW_009646493.1	419121	419707	C	13.800	0
ERVL	TguLTR5e	NW_009646493.1	478584	478702	+	28.800	0
ERVL	TguLTR5e	NW_009646493.1	504702	504805	C	16.600	0
ERVL	TguLTR5d	NW_009646493.1	513815	513902	+	16.100	0
ERVL	TguLTR5e	NW_009646493.1	572201	572318	C	19.500	0
ERVL	TguLTR5e	NW_009646493.1	654920	655018	C	25.300	0
ERVL	TguLTR5e	NW_009646493.1	751813	752408	+	26.300	0
ERVL	TguLTR5e	NW_009646493.1	784609	784728	C	27.100	0
ERVL	TguLTR5e	NW_009646493.1	810096	810707	+	22.800	0
ERVL	TguLTR5e	NW_009646493.1	847118	847215	+	16.700	0
ERVL	TguLTR5e	NW_009646493.1	892100	892212	C	25.000	0
ERVL	TguLTR5e	NW_009646493.1	1015422	1015539	C	30.100	0
ERVL	TguLTR5e	NW_009646493.1	1028718	1028808	+	16.600	0
ERVL	TguLTR5d	NW_009646493.1	1062665	1063178	C	14.900	0
ERVL	TguLTR5e	NW_009646493.1	1070869	1070986	C	16.300	0
ERVL	TguLTR5d	NW_009646493.1	1109715	1110005	+	15.200	0
ERVL	TguLTR5d	NW_009646493.1	1110033	1110138	+	25.500	0
ERVL	TguLTR5e	NW_009646493.1	1122275	1122389	C	27.500	0
ERVL	TguLTR5d	NW_009646493.1	1176192	1176779	+	14.300	0
ERVL	TguLTR5e	NW_009646493.1	1183541	1183661	C	23.500	0
ERVL	TguLTR5e	NW_009646493.1	1213744	1214021	+	26.700	0
ERVL	TguLTR5e	NW_009646493.1	1228262	1228381	C	26.400	0
ERVL	TguLTR5d	NW_009646493.1	1234120	1234511	C	17.500	0
ERVL	TguLTR5d	NW_009646493.1	1235233	1235380	C	29.200	0
ERVL	TguLTR5e	NW_009646493.1	1246023	1246137	C	29.200	0
ERVL	TguLTR5e	NW_009646493.1	1253068	1253157	+	14.300	0
ERVL	TguLTR5d	NW_009646493.1	1305462	1305591	+	26.300	0
ERVL	TguLTR5d	NW_009646493.1	1333490	1333621	+	26.500	0
ERVL	TguLTR5e	NW_009646493.1	1417543	1417663	C	27.900	0
ERVL	TguLTR5e	NW_009646493.1	1431827	1431947	C	25.000	0
ERVL	TguLTR5d	NW_009646493.1	1432917	1433057	+	24.000	0
ERVL	TguLTR5e	NW_009646493.1	1480922	1481538	C	21.400	0
ERVL	TguLTR5e	NW_009646493.1	1536002	1536092	+	20.000	0
ERVL	TguLTR5e	NW_009646493.1	1538484	1538568	C	24.100	0
ERVL	TguLTR5e	NW_009646493.1	1594462	1594581	C	26.200	0
ERVL	TguLTR5e	NW_009646493.1	1616144	1616273	+	27.800	0
ERVL	TguLTR5d	NW_009646493.1	1617777	1618356	+	16.400	0
ERVL	TguLTR5d	NW_009646493.1	1637114	1637692	C	12.600	0
ERVL	TguLTR5e	NW_009646496.1	8419	8531	C	19.800	0
ERVL	TguLTR5e	NW_009646497.1	14376	14467	C	17.800	0
ERVL	TguLTR5d	NW_009646498.1	32050	32659	C	26.800	0
ERVL	TguLTR5e	NW_009646498.1	44017	44091	C	25.700	0
ERVL	TguLTR5e	NW_009646498.1	114299	114416	C	26.700	0
ERVL	TguLTR5e	NW_009646498.1	121621	121711	C	18.900	0
ERVL	TguLTR5d	NW_009646498.1	123578	123698	C	23.700	0
ERVL	TguLTR5e	NW_009646498.1	147071	147165	+	22.300	0
ERVL	TguLTR5e	NW_009646498.1	179640	179730	C	17.800	0
ERVL	TguLTR5e	NW_009646498.1	249548	249792	+	27.100	0
ERVL	TguLTR5d	NW_009646498.1	255984	256040	+	17.500	0
ERVL	TguLTR5d	NW_009646498.1	258444	259008	+	20.600	0
ERVL	TguLTR5d	NW_009646499.1	15162	15574	+	13.100	0
ERVL	TguLTR5e	NW_009646499.1	378912	379012	C	20.400	0
ERVL	TguLTR5e	NW_009646499.1	396948	397068	+	26.700	0
ERVL	TguLTR5e	NW_009646499.1	419318	419402	+	24.100	0
ERVL	TguLTR5e	NW_009646499.1	445060	445179	C	28.600	0
ERVL	TguLTR5e	NW_009646499.1	692194	692272	C	25.600	0
ERVL	TguLTR5e	NW_009646499.1	725587	725709	C	29.700	0
ERVL	TguLTR5d	NW_009646499.1	753057	753615	C	18.400	0
ERVL	TguLTR5e	NW_009646499.1	864019	864139	+	26.000	0
ERVL	TguLTR5d	NW_009646499.1	880656	881231	+	17.000	0
ERVL	TguLTR5d	NW_009646499.1	1045461	1045548	C	18.600	0
ERVL	TguLTR5d	NW_009646499.1	1089122	1089657	C	12.700	0
ERVL	TguLTR5e	NW_009646499.1	1090223	1090313	C	18.900	0
ERVL	TguLTR5d	NW_009646499.1	1220250	1220812	C	11.700	0
ERVL	TguLTR5d	NW_009646499.1	1440588	1440719	+	24.400	0
ERVL	TguLTR5d	NW_009646499.1	1444388	1444522	+	19.000	0
ERVL	TguLTR5e	NW_009646499.1	1584512	1584633	+	22.700	0
ERVL	TguLTR5d	NW_009646499.1	1764639	1765185	+	16.900	0
ERVL	TguLTR5d	NW_009646499.1	2008191	2008483	+	21.200	0
ERVL	TguLTR5d	NW_009646499.1	2008677	2008788	+	17.100	0
ERVL	TguLTR5e	NW_009646499.1	2125195	2125283	C	15.900	0
ERVL	TguLTR5e	NW_009646499.1	2176171	2176290	C	23.500	0
ERVL	TguLTR5d	NW_009646500.1	98441	98770	C	19.300	0
ERVL	TguLTR5e	NW_009646500.1	114300	114403	+	26.400	0
ERVL	TguLTR5e	NW_009646500.1	115123	115198	C	13.300	0
ERVL	TguLTR5e	NW_009646500.1	132409	132527	+	21.200	0
ERVL	TguLTR5e	NW_009646500.1	229592	229675	C	26.500	0
ERVL	TguLTR5d	NW_009646500.1	250641	250772	C	26.500	0
ERVL	TguLTR5d	NW_009646500.1	287034	287609	+	18.900	0
ERVL	TguLTR5e	NW_009646500.1	297287	297359	C	16.700	0
ERVL	TguLTR5e	NW_009646500.1	354125	354245	+	25.000	0
ERVL	TguLTR5e	NW_009646500.1	415758	415834	+	14.700	0
ERVL	TguLTR5e	NW_009646500.1	560982	561198	C	25.800	0
ERVL	TguLTR5e	NW_009646500.1	561219	561518	C	17.300	0
ERVL	TguLTR5e	NW_009646500.1	679071	679191	+	25.000	0
ERVL	TguLTR5d	NW_009646500.1	708520	709071	+	21.600	0
ERVL	TguLTR5d	NW_009646500.1	816632	817171	C	16.600	0
ERVL	TguLTR5e	NW_009646500.1	928075	928229	C	20.400	0
ERVL	TguLTR5d	NW_009646500.1	928463	928609	C	30.300	0
ERVL	TguLTR5e	NW_009646500.1	955910	956031	+	17.500	0
ERVL	TguLTR5e	NW_009646500.1	1054437	1054566	C	28.900	0
ERVL	TguLTR5e	NW_009646500.1	1160483	1160601	C	23.100	0
ERVL	TguLTR5d	NW_009646500.1	1166023	1166581	+	14.300	0
ERVL	TguLTR5e	NW_009646500.1	1185812	1185919	+	20.700	0
ERVL	TguLTR5d	NW_009646500.1	1198815	1199392	C	20.200	0
ERVL	TguLTR5e	NW_009646500.1	1202427	1202514	C	21.800	0
ERVL	TguLTR5e	NW_009646500.1	1272714	1272990	+	20.200	0
ERVL	TguLTR5e	NW_009646500.1	1273024	1273190	+	25.000	0
ERVL	TguLTR5e	NW_009646500.1	1504983	1505104	+	25.800	0
ERVL	TguLTR5d	NW_009646500.1	1522922	1523439	C	30.300	0
ERVL	TguLTR5d	NW_009646500.1	1571628	1572157	+	24.800	0
ERVL	TguLTR5d	NW_009646500.1	1575635	1576187	+	14.700	0
ERVL	TguLTR5e	NW_009646500.1	1577114	1577388	+	21.600	0
ERVL	TguLTR5e	NW_009646500.1	1577451	1577517	+	26.200	0
ERVL	TguLTR5e	NW_009646500.1	1638375	1638462	C	16.100	0
ERVL	TguLTR5e	NW_009646500.1	1646456	1646576	+	25.200	0
ERVL	TguLTR5d	NW_009646500.1	1747007	1747138	+	25.000	0
ERVL	TguLTR5e	NW_009646500.1	1815163	1815243	+	16.200	0
ERVL	TguLTR5e	NW_009646500.1	1850122	1850241	+	23.700	0
ERVL	TguLTR5d	NW_009646500.1	1908290	1908458	+	24.700	0
ERVL	TguLTR5d	NW_009646500.1	1928741	1929321	C	17.900	0
ERVL	TguLTR5e	NW_009646500.1	1966808	1966896	+	13.600	0
ERVL	TguLTR5d	NW_009646500.1	1998196	1998791	C	13.100	0
ERVL	TguLTR5d	NW_009646500.1	2015381	2015608	C	22.900	0
ERVL	TguLTR5e	NW_009646500.1	2042763	2042850	C	17.400	0
ERVL	TguLTR5d	NW_009646500.1	2049447	2049990	C	18.300	0
ERVL	TguLTR5e	NW_009646500.1	2081014	2081134	C	24.200	0
ERVL	TguLTR5e	NW_009646500.1	2186265	2186381	+	23.300	0
ERVL	TguLTR5d	NW_009646500.1	2205156	2205753	+	17.000	0
ERVL	TguLTR5e	NW_009646500.1	2314527	2314731	C	28.100	0
ERVL	TguLTR5e	NW_009646500.1	2314760	2315058	C	19.600	0
ERVL	TguLTR5d	NW_009646500.1	2469146	2469700	+	16.500	0
ERVL	TguLTR5d	NW_009646500.1	2527543	2528044	+	13.800	0
ERVL	TguLTR5e	NW_009646500.1	2581442	2581532	+	15.500	0
ERVL	TguLTR5d	NW_009646500.1	2583525	2584107	+	12.500	0
ERVL	TguLTR5e	NW_009646500.1	2719023	2719135	C	21.200	0
ERVL	TguLTR5e	NW_009646500.1	2736937	2737058	C	23.800	0
ERVL	TguLTR5e	NW_009646500.1	2737181	2737451	C	20.700	0
ERVL	TguLTR5d	NW_009646500.1	2762569	2762713	C	19.700	0
ERVL	TguLTR5d	NW_009646500.1	2762740	2763163	C	19.700	0
ERVL	TguLTR5d	NW_009646500.1	2957063	2957619	+	17.700	0
ERVL	TguLTR5e	NW_009646500.1	3008913	3009036	+	22.100	0
ERVL	TguLTR5d	NW_009646500.1	3188163	3188253	C	18.900	0
ERVL	TguLTR5e	NW_009646500.1	3416923	3417202	C	26.400	0
ERVL	TguLTR5e	NW_009646500.1	3491352	3491449	C	15.500	0
ERVL	TguLTR5d	NW_009646500.1	3554129	3554244	C	18.600	0
ERVL	TguLTR5d	NW_009646500.1	3554275	3554713	C	18.600	0
ERVL	TguLTR5e	NW_009646501.1	127048	127126	C	12.800	0
ERVL	TguLTR5d	NW_009646501.1	196398	196518	+	28.900	0
ERVL	TguLTR5d	NW_009646501.1	196752	196785	+	2.900	0
ERVL	TguLTR5d	NW_009646501.1	365343	365911	C	18.900	0
ERVL	TguLTR5d	NW_009646501.1	379764	379852	C	13.800	0
ERVL	TguLTR5d	NW_009646501.1	587097	587675	+	14.500	0
ERVL	TguLTR5d	NW_009646501.1	598581	598669	+	17.400	0
ERVL	TguLTR5d	NW_009646501.1	598802	598956	+	22.400	0
ERVL	TguLTR5d	NW_009646501.1	789882	790443	+	18.000	0
ERVL	TguLTR5d	NW_009646501.1	1384898	1384973	+	16.000	0
ERVL	TguLTR5d	NW_009646501.1	2498005	2498549	C	27.400	0
ERVL	TguLTR5d	NW_009646502.1	47853	48432	C	13.600	0
ERVL	TguLTR5d	NW_009646502.1	419569	420155	C	12.300	0
ERVL	TguLTR5e	NW_009646503.1	40501	40593	C	19.600	0
ERVL	TguLTR5e	NW_009646506.1	244906	245040	+	27.600	0
ERVL	TguLTR5e	NW_009646506.1	245070	245468	+	27.600	0
ERVL	TguLTR5d	NW_009646506.1	250739	250850	+	26.000	0
ERVL	TguLTR5d	NW_009646506.1	697701	697810	C	16.500	0
ERVL	TguLTR5d	NW_009646506.1	700903	701118	+	21.000	0
ERVL	TguLTR5d	NW_009646506.1	701285	701427	+	22.100	0
ERVL	TguLTR5d	NW_009646506.1	831331	831475	C	22.000	0
ERVL	TguLTR5e	NW_009646506.1	929875	929987	C	29.400	0
ERVL	TguLTR5d	NW_009646506.1	1045166	1045679	C	22.300	0
ERVL	TguLTR5e	NW_009646506.1	1145674	1145787	C	28.300	0
ERVL	TguLTR5e	NW_009646506.1	1234132	1234224	C	23.900	0
ERVL	TguLTR5e	NW_009646506.1	1289238	1289355	+	23.100	0
ERVL	TguLTR5e	NW_009646506.1	1315952	1316040	C	18.200	0
ERVL	TguLTR5e	NW_009646506.1	1332256	1332348	C	19.600	0
ERVL	TguLTR5e	NW_009646506.1	1398424	1398492	C	27.500	0
ERVL	TguLTR5e	NW_009646506.1	1414993	1415080	C	16.100	0
ERVL	TguLTR5e	NW_009646506.1	1438557	1438659	C	18.600	0
ERVL	TguLTR5d	NW_009646506.1	1470699	1470831	C	23.500	0
ERVL	TguLTR5e	NW_009646506.1	1563529	1563616	+	16.100	0
ERVL	TguLTR5d	NW_009646506.1	1633542	1633673	C	26.500	0
ERVL	TguLTR5d	NW_009646506.1	1633959	1634545	C	12.000	0
ERVL	TguLTR5e	NW_009646506.1	1739879	1740002	+	31.900	0
ERVL	TguLTR5e	NW_009646506.1	1758975	1759065	+	17.800	0
ERVL	TguLTR5e	NW_009646506.1	1761561	1761654	C	20.600	0
ERVL	TguLTR5e	NW_009646506.1	1802699	1802937	C	21.300	0
ERVL	TguLTR5e	NW_009646506.1	1803269	1803405	C	25.500	0
ERVL	TguLTR5e	NW_009646506.1	1821791	1821911	+	25.200	0
ERVL	TguLTR5d	NW_009646506.1	1879575	1879706	+	28.000	0
ERVL	TguLTR5d	NW_009646506.1	1915505	1915636	+	26.500	0
ERVL	TguLTR5d	NW_009646506.1	1924908	1925041	C	26.500	0
ERVL	TguLTR5e	NW_009646506.1	1946047	1946122	C	18.700	0
ERVL	TguLTR5e	NW_009646506.1	1959033	1959113	C	30.000	0
ERVL	TguLTR5d	NW_009646506.1	1997466	1998034	C	18.500	0
ERVL	TguLTR5d	NW_009646506.1	2011044	2011175	+	26.500	0
ERVL	TguLTR5d	NW_009646506.1	2043230	2043362	+	24.400	0
ERVL	TguLTR5e	NW_009646506.1	2100817	2101384	+	22.000	0
ERVL	TguLTR5d	NW_009646506.1	2105019	2105362	C	17.800	0
ERVL	TguLTR5e	NW_009646507.1	4205	4445	C	26.500	0
ERVL	TguLTR5e	NW_009646507.1	4465	4740	C	24.400	0
ERVL	TguLTR5d	NW_009646507.1	58067	58635	+	16.000	0
ERVL	TguLTR5e	NW_009646509.1	1308	1398	C	15.500	0
ERVL	TguLTR5e	NW_009646509.1	2688	2778	C	15.500	0
ERVL	TguLTR5e	NW_009646509.1	19464	19554	C	17.800	0
ERVL	TguLTR5e	NW_009646509.1	43371	43447	C	13.300	0
ERVL	TguLTR5e	NW_009646509.1	45550	45659	+	23.600	0
ERVL	TguLTR5e	NW_009646509.1	54276	54369	+	19.600	0
ERVL	TguLTR5e	NW_009646511.1	14865	14949	+	17.900	0
ERVL	TguLTR5d	NW_009646511.1	16228	16361	C	16.000	0
ERVL	TguLTR5d	NW_009646511.1	25554	25685	C	27.300	0
ERVL	TguLTR5d	NW_009646513.1	134187	134289	+	14.200	0
ERVL	TguLTR5e	NW_009646513.1	153193	153314	+	23.300	0
ERVL	TguLTR5d	NW_009646513.1	453867	453997	C	24.400	0
ERVL	TguLTR5e	NW_009646513.1	458741	458861	C	25.000	0
ERVL	TguLTR5e	NW_009646513.1	497709	497832	C	24.400	0
ERVL	TguLTR5d	NW_009646513.1	574037	574634	+	14.900	0
ERVL	TguLTR5d	NW_009646513.1	747078	747195	+	23.700	0
ERVL	TguLTR5e	NW_009646513.1	773376	773658	+	16.400	0
ERVL	TguLTR5e	NW_009646513.1	773686	773905	+	24.500	0
ERVL	TguLTR5d	NW_009646513.1	792177	792758	C	15.500	0
ERVL	TguLTR5e	NW_009646513.1	835863	835984	C	24.100	0
ERVL	TguLTR5e	NW_009646513.1	896532	896622	C	17.800	0
ERVL	TguLTR5e	NW_009646513.1	914836	915049	C	25.700	0
ERVL	TguLTR5e	NW_009646513.1	915087	915380	C	16.300	0
ERVL	TguLTR5e	NW_009646513.1	927851	927971	C	31.600	0
ERVL	TguLTR5e	NW_009646513.1	996087	996196	+	22.200	0
ERVL	TguLTR5e	NW_009646513.1	1102528	1102665	+	26.000	0
ERVL	TguLTR5e	NW_009646513.1	1148050	1148165	C	21.000	0
ERVL	TguLTR5e	NW_009646513.1	1150990	1151104	C	25.400	0
ERVL	TguLTR5e	NW_009646513.1	1158153	1158240	C	18.400	0
ERVL	TguLTR5d	NW_009646513.1	1164383	1164506	+	21.900	0
ERVL	TguLTR5d	NW_009646513.1	1210671	1211244	+	18.000	0
ERVL	TguLTR5d	NW_009646515.1	5394	5526	+	25.600	0
ERVL	TguLTR5e	NW_009646515.1	6844	7407	C	21.700	0
ERVL	TguLTR5e	NW_009646515.1	45710	45800	C	17.800	0
ERVL	TguLTR5d	NW_009646515.1	49280	49417	C	26.500	0
ERVL	TguLTR5d	NW_009646515.1	109740	109801	C	9.700	0
ERVL	TguLTR5d	NW_009646515.1	120152	120205	+	20.400	0
ERVL	TguLTR5d	NW_009646515.1	120347	120481	+	20.500	0
ERVL	TguLTR5e	NW_009646515.1	127970	128060	+	20.000	0
ERVL	TguLTR5d	NW_009646515.1	138623	138754	+	23.200	0
ERVL	TguLTR5e	NW_009646515.1	211503	211574	+	23.900	0
ERVL	TguLTR5e	NW_009646515.1	212198	212284	C	15.100	0
ERVL	TguLTR5e	NW_009646515.1	217915	218440	C	22.700	0
ERVL	TguLTR5e	NW_009646515.1	240129	240233	+	24.900	0
ERVL	TguLTR5d	NW_009646515.1	269384	269789	C	11.300	0
ERVL	TguLTR5e	NW_009646515.1	328357	328873	+	21.300	0
ERVL	TguLTR5e	NW_009646515.1	330083	330206	+	22.500	0
ERVL	TguLTR5d	NW_009646515.1	375898	376017	C	22.200	0
ERVL	TguLTR5d	NW_009646515.1	376143	376240	C	15.700	0
ERVL	TguLTR5d	NW_009646515.1	376970	377102	C	20.600	0
ERVL	TguLTR5d	NW_009646515.1	384544	384866	C	13.800	0
ERVL	TguLTR5d	NW_009646515.1	399660	399883	+	21.400	0
ERVL	TguLTR5d	NW_009646515.1	400031	400178	+	20.100	0
ERVL	TguLTR5e	NW_009646515.1	415059	415255	C	20.900	0
ERVL	TguLTR5e	NW_009646515.1	415272	415538	C	18.400	0
ERVL	TguLTR5d	NW_009646515.1	429778	430354	C	14.600	0
ERVL	TguLTR5d	NW_009646515.1	971551	972112	+	16.800	0
ERVL	TguLTR5d	NW_009646515.1	1176779	1176913	C	24.200	0
ERVL	TguLTR5e	NW_009646515.1	1309250	1309391	+	25.700	0
ERVL	TguLTR5d	NW_009646515.1	1479995	1480267	+	14.400	0
ERVL	TguLTR5e	NW_009646515.1	1561759	1561876	C	25.600	0
ERVL	TguLTR5d	NW_009646515.1	1624472	1624572	C	18.800	0
ERVL	TguLTR5e	NW_009646515.1	1704865	1704952	+	16.100	0
ERVL	TguLTR5d	NW_009646517.1	1166510	1166643	+	30.800	0
